position;id_category;id_product;reference;id_shop_default;ean13;price_tax_excluded;ecotax_tax_excluded;id_tax_rules_group;active;price_professionnel;price_particulier;price_professionnel_raw;price_particulier_raw;price_tax_included_particulier;price_tax_included_professionnel;name;link_rewrite;category;id_image;legend;final_price_tax_excluded;quantity
1171;122;11991;N/O-5051889147756;1;5051889147756;0.000000;0.000000;70;1;"33.33 €";"33.33 €";33.330000;33.330000;"40.00 €";"40.00 €";"hell driver 3d";hell-driver-3d;"DVD & Blueray";26700;;0.000000;1
1169;122;11989;N/O-3475001037381;1;3475001037381;0.000000;0.000000;70;1;"19.17 €";"19.17 €";19.170000;19.170000;"23.00 €";"23.00 €";"twilight chapitre 5 révélation 2éme partie";twilight-chapitre-5-revelation-2eme-partie;"DVD & Blueray";26737;;0.000000;1
1168;122;11988;N/O-3475001024374;1;3475001024374;0.000000;0.000000;70;1;"16.66 €";"16.66 €";16.660000;16.660000;"19.99 €";"19.99 €";"twilight chapitre 3 hésitation";twilight-chapitre-3-hesitation;"DVD & Blueray";26739;;0.000000;1
1167;122;11987;N/O-3475001020833;1;3475001020833;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"twilight chapitre 2 tentation";twilight-chapitre-2-tentation;"DVD & Blueray";26741;;0.000000;1
1166;122;11986;NSB-3344428015053;1;3344428015053;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"the simple life";the-simple-life;"DVD & Blueray";26743;;0.000000;1
1165;122;11985;NSB-5051888248683;1;5051888248683;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"the meg en faux troubles | rampage big meets bigger";the-meg-en-faux-troubles-rampage-big-meets-bigger;"DVD & Blueray";26744;;0.000000;1
1164;122;11984;NSB-8712626093343;1;8712626093343;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"the darkest minds";the-darkest-minds;"DVD & Blueray";26747;;0.000000;1
1163;122;11983;NSB-5051889600251;1;5051889600251;0.000000;0.000000;70;1;"37.16 €";"37.16 €";37.160000;37.160000;"44.59 €";"44.59 €";"storks cigognes et compagnie";storks-cigognes-et-compagnie;"DVD & Blueray";26749;;0.000000;1
1162;122;11982;NOP-5051889575894;1;5051889575894;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"space cowboys";space-cowboys;"DVD & Blueray";26753;;0.000000;1
1161;122;11981;NSB-5051888237342;1;5051888237342;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"rampage big meets bigger";rampage-big-meets-bigger;"DVD & Blueray";26755;;0.000000;1
1160;122;11980;NSB-794043128110;1;794043128110;0.000000;0.000000;70;1;"16.66 €";"16.66 €";16.660000;16.660000;"19.99 €";"19.99 €";"pride and glory7";pride-and-glory7;"DVD & Blueray";26657;;0.000000;1
1158;122;11978;NSB-5051889547778;1;5051889547778;0.000000;0.000000;70;1;"49.99 €";"49.99 €";49.990000;49.990000;"59.99 €";"59.99 €";"pacific rim 3d | edge of tomorrow 3d";pacific-rim-3d-edge-of-tomorrow-3d;"DVD & Blueray";26761;;0.000000;1
1157;122;11977;NSB-5051889466482;1;5051889466482;0.000000;0.000000;70;1;"21.01 €";"21.01 €";21.010000;21.010000;"25.21 €";"25.21 €";"man of steel";man-of-steel;"DVD & Blueray";26763;;0.000000;1
1156;122;11976;NSB-5051889530695;1;5051889530695;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"mad fury road max";mad-fury-road-max;"DVD & Blueray";26799;;0.000000;1
1155;122;11975;NSB-5051888269770;1;5051888269770;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"les guetteurs";les-guetteurs;"DVD & Blueray";26825;;0.000000;1
1154;122;11974;N/O-5051889742364;1;5051889742364;0.000000;0.000000;70;1;"13.33 €";"13.33 €";13.330000;13.330000;"16.00 €";"16.00 €";"le prix de l'argent";le-prix-de-l-argent;"DVD & Blueray";26827;;0.000000;1
1153;122;11973;NSB-50518895536;1;50518895536;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"le hobbit la bataille des cinq armées 3d";le-hobbit-la-bataille-des-cinq-armees-3d;"DVD & Blueray";26932;;0.000000;1
1151;122;11971;NSB-5051889061182;1;5051889061182;0.000000;0.000000;70;1;"14.17 €";"14.17 €";14.170000;14.170000;"17.00 €";"17.00 €";"le chaperon rouge";le-chaperon-rouge;"DVD & Blueray";26831;;0.000000;1
1150;122;11970;NOP-5051889742678;1;5051889742678;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"largo winch - le prix de l’argent dvd";largo-winch-le-prix-de-l-argent-dvd;"DVD & Blueray";26875;;0.000000;1
1149;122;11969;NSB-5051888259801;1;5051888259801;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"la ruse opperation mincemeat";la-ruse-opperation-mincemeat;"DVD & Blueray";26834;;0.000000;2
1148;122;11968;N/O-5051889582861;1;5051889582861;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"la ligue des justicier dieux & monstres";la-ligue-des-justicier-dieux-monstres;"DVD & Blueray";26622;;0.000000;1
1147;122;11967;NSB-5051889328179;1;5051889328179;0.000000;0.000000;70;1;"49.99 €";"49.99 €";49.990000;49.990000;"59.99 €";"59.99 €";"la colére des titans";la-colere-des-titans;"DVD & Blueray";26617;;0.000000;1
1146;122;11966;NSB-5051889430902;1;5051889430902;0.000000;0.000000;70;1;"54.92 €";"54.92 €";54.920000;54.920000;"65.90 €";"65.90 €";"la grande parade";la-grande-parade;"DVD & Blueray";26877;;0.000000;1
1145;122;11965;N/O-5051889582830;1;5051889582830;0.000000;0.000000;70;1;"16.66 €";"16.66 €";16.660000;16.660000;"19.99 €";"19.99 €";"la ligue des justiciers le paradox flashpoint";la-ligue-des-justiciers-le-paradox-flashpoint;"DVD & Blueray";26880;;0.000000;1
1144;122;11964;NSB-5051889746614;1;5051889746614;0.000000;0.000000;70;1;"66.66 €";"66.66 €";66.660000;66.660000;"79.99 €";"79.99 €";"joli joli";joli-joli;"DVD & Blueray";26608;;0.000000;1
1142;122;11962;NSB-5051888251911;1;5051888251911;0.000000;0.000000;70;1;"29.16 €";"29.16 €";29.160000;29.160000;"34.99 €";"34.99 €";"his dark materials à la croisée des mondes saison 1";his-dark-materials-a-la-croisee-des-mondes-saison-1;"DVD & Blueray";26603;;0.000000;1
1141;122;11961;NSB-5051888261774;1;5051888261774;0.000000;0.000000;70;1;"125.62 €";"125.62 €";125.620000;125.620000;"150.74 €";"150.74 €";"harry potter | fantastiques beasts 11 films collection";harry-potter-fantastiques-beasts-11-films-collection;"DVD & Blueray";26934;;0.000000;1
1140;122;11960;NSB-5051888269732;1;5051888269732;0.000000;0.000000;70;1;"16.66 €";"16.66 €";16.660000;16.660000;"19.99 €";"19.99 €";"godzillla kong le nouvel empire";godzillla-kong-le-nouvel-empire;"DVD & Blueray";26884;;0.000000;2
1138;122;11958;NSB-5051889597667;1;5051889597667;0.000000;0.000000;70;1;"33.33 €";"33.33 €";33.330000;33.330000;"40.00 €";"40.00 €";"game of thrones trone de fer s7 edition special";game-of-thrones-trone-de-fer-s7-edition-special;"DVD & Blueray";26839;;0.000000;1
1137;122;11957;NSB-5051888236031;1;5051888236031;0.000000;0.000000;70;1;"16.88 €";"16.88 €";16.880000;16.880000;"20.26 €";"20.26 €";"game night";game-night;"DVD & Blueray";26937;;0.000000;1
1136;122;11956;NSB-5051889665717;1;5051889665717;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"ducobu 3";ducobu-3;"DVD & Blueray";26939;;0.000000;1
1135;122;11955;NOP-3475001069184;1;3475001069184;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";"comment tuer son boss version non censuré";comment-tuer-son-boss-version-non-censure;"DVD & Blueray";26581;;0.000000;1
1134;122;11954;NSB-5051889531241;1;5051889531241;0.000000;0.000000;70;1;"41.66 €";"41.66 €";41.660000;41.660000;"49.99 €";"49.99 €";"comment tuer son boss";comment-tuer-son-boss;"DVD & Blueray";26941;;0.000000;1
1133;122;11953;NSB-5051889014416;1;5051889014416;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"comme chiens  et chats la revanche de kitty galore";comme-chiens-et-chats-la-revanche-de-kitty-galore;"DVD & Blueray";26944;;0.000000;1
1132;122;11952;NSB-3475001069184;1;3475001069184;0.000000;0.000000;70;1;"12.50 €";"12.50 €";12.500000;12.500000;"15.00 €";"15.00 €";cocorico;cocorico;"DVD & Blueray";26886;;0.000000;1
1131;122;11951;NOP-3475001063090;1;3475001063090;0.000000;0.000000;70;1;"33.33 €";"33.33 €";33.330000;33.330000;"40.00 €";"40.00 €";"city of lifes";city-of-lifes;"DVD & Blueray";26947;;0.000000;1
1130;122;11950;NOP-5051888256152;1;5051888256152;0.000000;0.000000;70;1;"23.51 €";"23.51 €";23.510000;23.510000;"28.21 €";"28.21 €";"batman the long halloween partie 2";batman-the-long-halloween-partie-2;"DVD & Blueray";26905;;0.000000;1
1129;122;11949;NOP-5051889562672;1;5051889562672;0.000000;0.000000;70;1;"16.66 €";"16.66 €";16.660000;16.660000;"19.99 €";"19.99 €";"batman vs superman ultimate edition";batman-vs-superman-ultimate-edition;"DVD & Blueray";26955;;0.000000;1
1128;122;11948;NSB-5051888249628;1;5051888249628;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"batman forever";batman-forever;"DVD & Blueray";26907;;0.000000;1
1127;122;11947;NSB-5051889636625;1;5051889636625;0.000000;0.000000;70;1;"29.04 €";"29.04 €";29.040000;29.040000;"34.85 €";"34.85 €";"10 films cultes dvd";10-films-cultes-dvd;"DVD & Blueray";26957;;0.000000;1
269;96;11941;NSB-2000060653299;1;2000060653299;0.000000;0.000000;70;1;"290.83 €";"290.83 €";290.833333;290.833333;"349.00 €";"349.00 €";"Insta360 GO Ultra Standard Bundle Midnight Black + Facture + Garantie";insta360-go-ultra-standard-bundle-midnight-black-facture-garantie;Appareils-Photo;26528;;0.000000;1
1313;12;11940;NSB-4044953500879;1;4044953500879;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.330000;8.330000;"10.00 €";"10.00 €";"xilence performance xpf120.r";xilence-performance-xpf120r;Autres;26495;;0.000000;1
1312;12;11939;NSB-4044953500770;1;4044953500770;0.000000;0.000000;70;1;"8.33 €";"8.33 €";8.333333;8.333333;"10.00 €";"10.00 €";"xilence performance a250pwm";xilence-performance-a250pwm;Autres;26496;;0.000000;3
1311;12;11938;NSB-4044953500749;1;4044953500749;0.000000;0.000000;70;1;"11.94 €";"11.94 €";11.940000;11.940000;"14.33 €";"14.33 €";"xilence performance 1200";xilence-performance-1200;Autres;26498;;0.000000;1
399;107;11936;NSB-619659182557;1;619659182557;0.000000;0.000000;70;1;"190.83 €";"190.83 €";190.830000;190.830000;"229.00 €";"229.00 €";"sandisk ssd extreme portable 1to 3.2 gen 2 1050mb/s noir";sandisk-ssd-extreme-portable-1to-32-gen-2-1050mb-s-noir;"Disque Dur Externe";26501;;0.000000;5
398;107;11935;NSB-8806090312403;1;8806090312403;0.000000;0.000000;70;1;"281.67 €";"281.67 €";281.670000;281.670000;"338.00 €";"338.00 €";"disque dur ssd externe samsung portable 2to t7 bleu";disque-dur-ssd-externe-samsung-portable-2to-t7-bleu;"Disque Dur Externe";26478;;0.000000;5
397;107;11934;NSB-8806095575667;1;8806095575667;0.000000;0.000000;70;1;"799.17 €";"799.17 €";799.170000;799.170000;"959.00 €";"959.00 €";"disque ssd interne samsung 990 evo plus mz-v9s4t0 4 to noir";disque-ssd-interne-samsung-990-evo-plus-mz-v9s4t0-4-to-noir;"Disques Internes";26476;;0.000000;5
396;107;11933;NSB-8806094905410;1;8806094905410;0.000000;0.000000;70;1;"387.50 €";"387.50 €";387.500000;387.500000;"465.00 €";"465.00 €";"DISQUE SSD EXTERNE SAMSUNG T5 EVO 4 TO NOIR";disque-ssd-externe-samsung-t5-evo-4-to-noir;"Disque Dur Externe";26471;;0.000000;-1
1310;12;11930;NSB-840006628835;1;840006628835;0.000000;0.000000;70;1;"120.67 €";"120.67 €";120.670000;120.670000;"144.80 €";"144.80 €";"corsair rm850 80plus gold (2021) - blanc";corsair-rm850-80plus-gold-2021-blanc;Autres;26510;;0.000000;1
1309;12;11928;NOP-195949376511;1;195949376511;0.000000;0.000000;70;1;"37.50 €";"37.50 €";37.500000;37.500000;"45.00 €";"45.00 €";"30w usb-c power adapter";30w-usb-c-power-adapter;"Cables & Chargeurs";26416;;0.000000;10
194;1889;11925;USEBB-751492795058;1;751492795058;0.000000;0.000000;70;1;"1,083.33 €";"1,083.33 €";1083.330000;1083.330000;"1,300.00 €";"1,300.00 €";"pny geforce rtx 5080 oc 16gb gddr7 pcie 5.0";pny-geforce-rtx-5080-oc-16gb-gddr7-pcie-50;Occasion;26373;;0.000000;1
193;1889;11924;NOP-195949655999;1;195949655999;0.000000;0.000000;70;1;"70.83 €";"70.83 €";70.830000;70.830000;"85.00 €";"85.00 €";"magic mouse 3 white";magic-mouse-3-white;Occasion;26372;;0.000000;36
192;1889;11923;NOP-195949656118;1;195949656118;0.000000;0.000000;70;1;"99.99 €";"99.99 €";99.990000;99.990000;"119.99 €";"119.99 €";"magic mouse 3 black";magic-mouse-3-black;Occasion;26367;;0.000000;1
191;1889;11922;NOP-194252542323;1;194252542323;0.000000;0.000000;70;1;"70.83 €";"70.83 €";70.830000;70.830000;"85.00 €";"85.00 €";"magic mouse 2 silver";magic-mouse-2-silver;Occasion;26364;;0.000000;2
393;107;11921;NSB-760557845157;1;760557845157;0.000000;0.000000;70;1;"249.17 €";"249.17 €";249.166667;249.166667;"299.00 €";"299.00 €";"msata 128 go - sata 6 gb/s";msata-128-go-sata-6-gb-s;"Disques Internes";26361;;0.000000;300
1308;12;11920;NSB-192330828895;1;192330828895;0.000000;0.000000;70;1;"12.49 €";"12.49 €";12.490000;12.490000;"14.99 €";"14.99 €";"lenovo essential usb mouse";lenovo-essential-usb-mouse;Souris;26358;;0.000000;109
392;107;11919;NSB-740617333510;1;740617333510;0.000000;0.000000;70;1;"515.83 €";"515.83 €";515.833333;515.833333;"619.00 €";"619.00 €";"kingston fury beast blanc rgb 32go 5600mt/s ddr5 cl36 dimm mémoire pour pc de gamer module simple amd expo/ intel xmp";kingston-fury-beast-blanc-rgb-32go-5600mt-s-ddr5-cl36-dimm-memoire-pour-pc-de-gamer-module-simple-amd-expo-intel-xmp;"Ram DDR5";26357;;0.000000;0
190;1889;11917;nop-195949442148;1;195949442148;0.000000;0.000000;70;1;"29.17 €";"29.17 €";29.170000;29.170000;"35.00 €";"35.00 €";"usb-c to apple pencil adapter";usb-c-to-apple-pencil-adapter;Occasion;26344;;0.000000;11
189;1889;11916;nop-194252750612;1;194252750612;0.000000;0.000000;70;1;"20.83 €";"20.83 €";20.830000;20.830000;"25.00 €";"25.00 €";"usb-c charge cable 1m";usb-c-charge-cable-1m;Occasion;26436;;0.000000;1
57;90;11915;NSB-843591080118;1;843591080118;0.000000;0.000000;70;1;"12.40 €";"12.40 €";12.400000;12.400000;"14.88 €";"14.88 €";"premium sleeved sata 6gbps 30cm 90° connector cable";premium-sleeved-sata-6gbps-30cm-90-connector-cable;"Câbles et Connectiques";26438;;0.000000;1
188;1889;11914;NOP-195949506024;1;195949506024;0.000000;0.000000;70;1;"20.83 €";"20.83 €";20.830000;20.830000;"25.00 €";"25.00 €";"power adapter extension cable";power-adapter-extension-cable;Occasion;26440;;0.000000;4
187;1889;11913;nop-885909627448;1;885909627448;0.000000;0.000000;70;1;"29.17 €";"29.17 €";29.170000;29.170000;"35.00 €";"35.00 €";"lightning to usb cable 1m";lightning-to-usb-cable-1m;Occasion;26317;;0.000000;1
391;107;11912;NSB-740617337532;1;740617337532;0.000000;0.000000;70;1;"235.25 €";"235.25 €";235.250000;235.250000;"282.30 €";"282.30 €";"kingston technology fury beast rgb module de mémoire 16 go 2 x 8 go";kingston-technology-fury-beast-rgb-module-de-memoire-16-go-2-x-8-go;"Ram DDR4";26313;;0.000000;10
390;107;11911;NSB-740617318425;1;740617318425;0.000000;0.000000;70;1;"254.08 €";"254.08 €";254.083333;254.083333;"304.90 €";"304.90 €";"kingston fury impact 16 (2x8gb) 3200mhz ddr4 cl20 mémoire d’ordinateur portable kit de 2";kingston-fury-impact-16-2x8gb-3200mhz-ddr4-cl20-memoire-d-ordinateur-portable-kit-de-2;"Ram DDR4";26310;;0.000000;15
389;107;11910;NSB-740617331899;1;740617331899;0.000000;0.000000;70;1;"462.50 €";"462.50 €";462.500000;462.500000;"555.00 €";"555.00 €";"kingston fury beast noir rgb 32go 6000mt/s ddr5 cl36 dimm mémoire pour pc de gamer module simple amd expo/ intel xmp -";kingston-fury-beast-noir-rgb-32go-6000mt-s-ddr5-cl36-dimm-memoire-pour-pc-de-gamer-module-simple-amd-expo-intel-xmp-;"Ram DDR5";26307;;0.000000;0
388;107;11909;NSB-740617328592;1;740617328592;0.000000;0.000000;70;1;"473.33 €";"473.33 €";473.333333;473.333333;"568.00 €";"568.00 €";"kingston fury beast noir rgb 32go 5600mt/s ddr5 cl40 dimm mémoire pour pc de gamer module simple intel xmp -";kingston-fury-beast-noir-rgb-32go-5600mt-s-ddr5-cl40-dimm-memoire-pour-pc-de-gamer-module-simple-intel-xmp-;"Ram DDR5";26304;;0.000000;0
186;1889;11908;NOP-195949826023;1;195949826023;0.000000;0.000000;70;1;"57.50 €";"57.50 €";57.500000;57.500000;"69.00 €";"69.00 €";iwallet;iwallet;Occasion;26447;;0.000000;1
185;1889;11907;NOP-194253940418;1;194253940418;0.000000;0.000000;70;1;"57.50 €";"57.50 €";57.500000;57.500000;"69.00 €";"69.00 €";iwallet;iwallet;Occasion;26450;;0.000000;1
184;1889;11906;NOP-194253345909;1;194253345909;0.000000;0.000000;70;1;"57.50 €";"57.50 €";57.500000;57.500000;"69.00 €";"69.00 €";iwallet;iphone-leather-wallet;Occasion;26353;;0.000000;4
183;1889;11905;NOP-194253940470;1;194253940470;0.000000;0.000000;70;1;"32.50 €";"32.50 €";32.500000;32.500000;"39.00 €";"39.00 €";"iphone finewoven wallet";iphone-finewoven-wallet;Occasion;26454;;0.000000;8
182;1889;11904;NOP-194253940449;1;194253940449;0.000000;0.000000;70;1;"57.50 €";"57.50 €";57.500000;57.500000;"69.00 €";"69.00 €";iwallet;iphone-finewoven-wallet;Occasion;26452;;0.000000;10
1306;12;11903;NSB-194253940777;1;194253940777;0.000000;0.000000;70;1;"57.50 €";"57.50 €";57.500000;57.500000;"69.00 €";"69.00 €";"iphone fine woven wallet";iphone-fine-woven-wallet;Protection;26432;;0.000000;10
181;1889;11902;NOP-889523048061;1;889523048061;0.000000;0.000000;70;1;"1,416.66 €";"1,416.66 €";1416.660000;1416.660000;"1,699.99 €";"1,699.99 €";"ge force rtx 5080";ge-force-rtx-5080;Occasion;26961;;0.000000;1
56;90;11901;NSB-843591079730;1;843591079730;0.000000;0.000000;70;1;"30.75 €";"30.75 €";30.750000;30.750000;"36.90 €";"36.90 €";"eps/atx 4+4 broches- 2 x 750 mm -blanc";eps-atx-44-broches-2-x-750-mm-blanc;"Câbles et Connectiques";26265;;0.000000;5
55;90;11900;NSB-843591000000;1;843591000000;0.000000;0.000000;70;1;"29.92 €";"29.92 €";29.920000;29.920000;"35.90 €";"35.90 €";"eps/atx 4+4 broches - 2 x 750 mm - rouge/noir";eps-atx-44-broches-2-x-750-mm-rouge-noir;"Câbles et Connectiques";26262;;0.000000;3
54;90;11899;NSB-843591079723;1;843591079723;0.000000;0.000000;70;1;"21.66 €";"21.66 €";21.660000;21.660000;"25.99 €";"25.99 €";"eps/atx 4+4 broches - 2 x 750 mm - rouge";eps-atx-44-broches-2-x-750-mm-rouge;"Câbles et Connectiques";26259;;0.000000;4
53;90;11898;NSB-843591079716;1;843591079716;0.000000;0.000000;70;1;"31.66 €";"31.66 €";31.660000;31.660000;"37.99 €";"37.99 €";"eps/atx 4+4 broches - 2 x 750 mm - noir";eps-atx-44-broches-2-x-750-mm-noir;"Câbles et Connectiques";26256;;0.000000;2
52;90;11897;NSB-843591079761;1;843591079761;0.000000;0.000000;70;1;"24.99 €";"24.99 €";24.990000;24.990000;"29.99 €";"29.99 €";"eps/atx 4+4 broches - 2 x 750 mm - blanc/noir";eps-atx-44-broches-2-x-750-mm-blanc-noir;"Câbles et Connectiques";26253;;0.000000;7
51;90;11895;NSB-843591079686;1;843591079686;0.000000;0.000000;70;1;"34.92 €";"34.92 €";34.920000;34.920000;"41.90 €";"41.90 €";"atx 24 broches - 1 x 610 mm - rouge/noir";atx-24-broches-1-x-610-mm-rouge-noir;"Câbles et Connectiques";26243;;0.000000;8
50;90;11894;NSB-843591079655;1;843591079655;0.000000;0.000000;70;1;"33.33 €";"33.33 €";33.330000;33.330000;"40.00 €";"40.00 €";"atx 24 broches - 1 x 610 mm - rouge";atx-24-broches-1-x-610-mm-rouge;"Câbles et Connectiques";26238;;0.000000;1
49;90;11893;NSB-843591079693;1;843591079693;0.000000;0.000000;70;1;"34.08 €";"34.08 €";34.080000;34.080000;"40.90 €";"40.90 €";"atx 24 broches - 1 x 610 mm - blanc/noir";atx-24-broches-1-x-610-mm-blanc-noir;"Câbles et Connectiques";26235;;0.000000;4
180;1889;11892;NOP-195949686122;1;195949686122;0.000000;0.000000;70;1;"54.17 €";"54.17 €";54.170000;54.170000;"65.00 €";"65.00 €";"70w usb-c power adapter";70w-usb-c-power-adapter;Occasion;26232;;0.000000;33
424;120;11882;NSB-8692837010059;1;8692837010059;0.000000;0.000000;70;1;"11.66 €";"11.66 €";11.658333;11.658333;"13.99 €";"13.99 €";"Talc pour bébé BEBETEN 120g en pack de 12 boîtes";talc-pour-bebe-bebeten-120g-en-pack-de-12-boites;Maison;26117;;0.000000;100
172;116;11881;NSB-8806097711315;1;8806097711315;0.000000;0.000000;70;1;"1,249.17 €";"1,249.17 €";1249.166667;1249.166667;"1,499.00 €";"1,499.00 €";"Tablette Tactile Samsung Galaxy Tab S11 Ultra 14,6"" Wi-Fi 1 To";tablette-tactile-samsung-galaxy-tab-s11-ultra-146-wi-fi-1-to-gris;Samsung;26054;;0.000000;2
267;96;11880;NSB-6937224114432;1;6937224114432;0.000000;0.000000;70;1;"3,999.17 €";"3,999.17 €";3999.170000;3999.170000;"4,799.00 €";"4,799.00 €";"hasselblad xcd 2,8-4/35-100e lens";hasselblad-xcd-28-4-35-100e-lens;Objectifs;26046;;0.000000;3
387;107;11879;NSB-649528943019;1;649528943019;0.000000;0.000000;70;1;"463.33 €";"463.33 €";463.333333;463.333333;"556.00 €";"556.00 €";"crucial pro ram ddr5 32go kit (2x16go) 6000mhz cl36, overclocking gaming, intel xmp 3.0 / amd expo, pc mémoire";crucial-pro-overclocking-memory-module-32-gb-2x16-gb-ddr5-6000-mhz;"Ram DDR5";26045;;0.000000;0
